id;year;gpa;maths_exam;art_exam;language_exam;social_activity;essay_score;interview_score;score;accepted;graduated
CS-1981-00065;1981;3.361281365;0.774283545;0.582840314;0.998705929;5;0.972140947;0.855289682;750;TRUE;TRUE
CS-1981-00066;1981;3.789452867;0.497252314;0.887288441;0.998735358;1;0.999513458;0.989322786;775;TRUE;FALSE
CS-1981-00067;1981;3.932294764;0.939384758;0.985445995;0.971214386;2;0.970919941;0.99935068;822;TRUE;TRUE
CS-1981-00073;1981;3.902932744;0.80853955;0.986400703;0.782183694;4;0.997834401;0.999034491;790;TRUE;FALSE
CS-1981-00083;1981;3.468279873;0.985438803;0.961091188;0.947652288;4;0.996783248;0.977880424;750;TRUE;TRUE
CS-1981-00088;1981;3.142711748;0.95108859;0.993866696;0.956776325;5;0.968782005;0.968198515;756;TRUE;TRUE
CS-1981-00107;1981;3.734373235;0.95743478;0.954700144;0.810576741;5;0.999482906;0.953619027;696;TRUE;FALSE
CS-1981-00113;1981;3.462379565;0.994181705;0.888439827;0.707078356;2;0.992536258;0.99704601;770;TRUE;TRUE
CS-1981-00115;1981;3.971200044;0.783499729;0.78746644;0.99343581;2;0.99820579;0.999675492;862;TRUE;TRUE
CS-1981-00121;1981;3.984822309;0.952524883;0.99040796;0.98843984;4;0.997314796;0.999505557;829;TRUE;TRUE
CS-1981-00127;1981;3.898297217;0.99944077;0.242684402;0.951595119;2;0.968365665;0.999796067;867;TRUE;TRUE
CS-1981-00131;1981;3.407481251;0.83964314;0.891184484;0.33258215;2;0.988023382;0.996244744;789;TRUE;FALSE
CS-1981-00153;1981;3.847516313;0.858865429;0.681297317;0.893729205;5;0.956515928;0.996298534;757;TRUE;TRUE
CS-1981-00162;1981;3.675606845;0.812672109;0.900160942;0.588394041;1;0.996346459;0.99150106;758;TRUE;FALSE
CS-1981-00163;1981;3.537185211;0.994279721;0.983114908;0.814632487;1;0.991957443;0.97217415;726;TRUE;FALSE
CS-1981-00167;1981;3.466812848;0.93996704;0.943066943;0.791508018;4;0.972159504;0.988405554;853;TRUE;TRUE
CS-1981-00169;1981;3.64788168;0.961627099;0.810783128;0.984483725;4;0.930896105;0.994770558;771;TRUE;TRUE
CS-1981-00171;1981;3.803434081;0.96248276;0.974540244;0.634964976;1;0.981043838;0.984253717;800;TRUE;TRUE
CS-1981-00179;1981;2.858149918;0.749875571;0.946384711;0.927571794;1;0.903894833;0.966051993;733;TRUE;TRUE
CS-1981-00180;1981;3.628566481;0.544211529;0.950687982;0.982284017;5;0.999091313;0.994450361;740;TRUE;TRUE
CS-1981-00183;1981;3.388468519;0.789397791;0.70701972;0.981422456;2;0.996181653;0.844319323;729;TRUE;FALSE
CS-1981-00184;1981;3.461028431;0.996349186;0.967547192;0.82531922;1;0.99539831;0.99403778;731;TRUE;FALSE
CS-1981-00189;1981;3.922489292;0.997598658;0.957151266;0.545646675;3;0.999907315;0.927004174;807;TRUE;TRUE
CS-1981-00190;1981;3.527618216;0.527151846;0.679293389;0.730721073;2;0.814005016;0.982145956;751;TRUE;TRUE
CS-1981-00200;1981;3.423070718;0.925517751;0.681137248;0.963442382;5;0.668025014;0.998873573;755;TRUE;TRUE
CS-1981-00213;1981;3.995766078;0.998343361;0.581404649;0.336333357;3;0.996160473;0.992776945;872;TRUE;TRUE
CS-1981-00221;1981;3.868725129;0.999540319;0.930181787;0.988647956;1;0.999980965;0.993674618;743;TRUE;FALSE
CS-1981-00223;1981;3.565502579;0.668707681;0.996226044;0.96138508;4;0.989521008;0.887102488;705;TRUE;TRUE
CS-1981-00244;1981;3.228492068;0.716143256;0.858710828;0.982716245;1;0.897957455;0.976547603;757;TRUE;TRUE
CS-1981-00252;1981;3.250747724;0.958939532;0.76705525;0.872380247;4;0.991014676;0.395074175;731;TRUE;FALSE
CS-1981-00255;1981;2.952607755;0.908402991;0.644878105;0.765375222;3;0.977655661;0.926818155;711;TRUE;TRUE
CS-1981-00265;1981;3.585293449;0.954067912;0.858858671;0.257238739;2;0.964344593;0.992614078;766;TRUE;TRUE
CS-1981-00273;1981;3.872198594;0.997057562;0.987781138;0.957393069;2;0.999203354;0.988171741;832;TRUE;TRUE
CS-1981-00290;1981;3.460557637;0.882519582;0.708070791;0.994616583;4;0.98078445;0.994425496;793;TRUE;FALSE
CS-1981-00300;1981;3.901078188;0.826101829;0.858266566;0.994923582;4;0.989074776;0.997059977;746;TRUE;TRUE
CS-1981-00308;1981;3.930544292;0.971640875;0.952179084;0.813952161;4;0.954281414;0.995978911;744;TRUE;TRUE
CS-1981-00310;1981;3.748219206;0.996621858;0.994020925;0.895810048;5;0.998854589;0.999536694;823;TRUE;TRUE
CS-1981-00312;1981;3.99520189;0.972202541;0.995505136;0.952839073;5;0.977217952;0.999672224;762;TRUE;TRUE
CS-1981-00316;1981;3.147678163;0.646835293;0.835233091;0.723102671;2;0.930374032;0.999938931;699;TRUE;FALSE
CS-1981-00320;1981;3.381946568;0.59861749;0.988756955;0.943854693;5;0.966483606;0.999856906;719;TRUE;TRUE
CS-1981-00330;1981;3.629580645;0.985490103;0.955890676;0.862829314;4;0.987727711;0.973866854;807;TRUE;TRUE
CS-1981-00336;1981;3.933008783;0.993710794;0.864243784;0.713658955;3;0.998730342;0.837943265;797;TRUE;TRUE
CS-1981-00337;1981;3.848893248;0.610343306;0.813212555;0.816785027;5;0.994350983;0.997812406;754;TRUE;TRUE
CS-1981-00346;1981;3.773229065;0.963915131;0.895535311;0.945303095;1;0.999653887;0.982605103;778;TRUE;FALSE
CS-1981-00350;1981;3.6859413;0.988710835;0.988052119;0.993742098;3;0.984738202;0.999940716;749;TRUE;TRUE
CS-1981-00359;1981;3.556262083;0.950740461;0.988226992;0.998877671;2;0.981525747;0.980435775;775;TRUE;TRUE
CS-1981-00363;1981;3.933774744;0.91783373;0.193222809;0.908304815;1;0.910704568;0.913706285;799;TRUE;TRUE
CS-1981-00370;1981;3.464734156;0.98091093;0.804759341;0.62268534;2;0.848286673;0.965773353;746;TRUE;TRUE
CS-1981-00371;1981;3.701259822;0.917017798;0.898962218;0.597468386;1;0.984980633;0.996262659;733;TRUE;FALSE
CS-1981-00379;1981;3.675612893;0.94380336;0.967394412;0.975583752;4;0.906834385;0.991217856;732;TRUE;TRUE
CS-1981-00381;1981;3.840009777;0.74038953;0.913297087;0.917355985;4;0.999636167;0.97955081;759;TRUE;FALSE
CS-1981-00386;1981;3.586890934;0.610806582;0.483237067;0.89976711;4;0.942661837;0.997904354;796;TRUE;TRUE
CS-1981-00390;1981;3.646676837;0.985140538;0.914678131;0.995577717;3;0.996038169;0.997649224;843;TRUE;TRUE
CS-1981-00391;1981;3.643330357;0.969403674;0.968051707;0.805689296;2;0.986784367;0.926386818;760;TRUE;FALSE
CS-1981-00411;1981;2.920666047;0.686031434;0.545543408;0.856041411;4;0.992257644;0.959996756;700;TRUE;TRUE
CS-1981-00416;1981;3.808162623;0.870847607;0.69709866;0.992273395;5;0.867340307;0.889577532;823;TRUE;TRUE
CS-1981-00442;1981;3.567921834;0.771377189;0.84884784;0.618230151;2;0.969504917;0.997029853;719;TRUE;TRUE
CS-1981-00446;1981;3.760633569;0.331004537;0.819893703;0.9477523;4;0.986520103;0.995694164;797;TRUE;FALSE
CS-1981-00456;1981;3.956153351;0.978774572;0.939345368;0.980765293;2;0.999316956;0.994418999;795;TRUE;FALSE
CS-1981-00458;1981;3.853187714;0.977832489;0.934267954;0.993835519;3;0.983649287;0.998682099;702;TRUE;TRUE
CS-1981-00460;1981;3.38780738;0.836702317;0.920401748;0.998746136;1;0.937416178;0.994939707;784;TRUE;FALSE
CS-1981-00467;1981;3.708003781;0.975963989;0.915960593;0.893247672;4;0.576977007;0.98222445;843;TRUE;TRUE
CS-1981-00482;1981;3.001114382;0.873771917;0.163767726;0.257690118;2;0.868231995;0.873390709;733;TRUE;TRUE
CS-1981-00487;1981;3.753863841;0.981904191;0.878667911;0.999176805;4;0.98627291;0.998548589;847;TRUE;TRUE
CS-1981-00493;1981;3.71425083;0.911710291;0.892124572;0.218431539;2;0.867982737;0.942094706;716;TRUE;FALSE
CS-1981-00496;1981;3.908081905;0.976781174;0.788615609;0.978572167;4;0.999525985;0.996919324;796;TRUE;TRUE
CS-1981-00498;1981;3.896715614;0.859949101;0.968066348;0.997898349;4;0.996804753;0.998552733;810;TRUE;TRUE
CS-1981-00505;1981;3.236298025;0.879541031;0.203646098;0.952442741;3;0.849704373;0.904290676;747;TRUE;FALSE
CS-1981-00520;1981;3.884822768;0.85892728;0.999450915;0.94557848;3;0.787046146;0.999190862;732;TRUE;TRUE
CS-1981-00538;1981;3.965537498;0.869111556;0.941610952;0.937347195;3;0.997726852;0.973709901;736;TRUE;TRUE
CS-1981-00541;1981;3.727321628;0.949036291;0.547271451;0.992929675;4;0.957969681;0.927880829;720;TRUE;TRUE
CS-1981-00548;1981;3.595773889;0.603848323;0.864046946;0.950458691;4;0.998367491;0.955358953;772;TRUE;TRUE
CS-1981-00559;1981;3.18214633;0.572568485;0.71297367;0.227888302;3;0.934996631;0.878038973;722;TRUE;TRUE
CS-1981-00569;1981;3.895625013;0.994175706;0.977961481;0.936861;3;0.991339047;0.903565316;749;TRUE;TRUE
CS-1981-00575;1981;3.883376112;0.769811497;0.848216909;0.998371395;1;0.987784452;0.992302812;801;TRUE;TRUE
CS-1981-00577;1981;3.787625339;0.518523582;0.95210975;0.989029816;3;0.99701579;0.999748519;797;TRUE;TRUE
CS-1981-00589;1981;3.409875366;0.92267805;0.776935499;0.962227761;2;0.995031499;0.97230505;743;TRUE;TRUE
CS-1981-00591;1981;3.429151911;0.963323337;0.87159276;0.774925501;4;0.912682445;0.997707616;752;TRUE;TRUE
CS-1981-00604;1981;3.792718114;0.245130479;0.923338186;0.865808614;3;0.998930972;0.97079473;717;TRUE;FALSE
CS-1981-00617;1981;3.628012358;0.924909963;0.900460215;0.977014101;5;0.987233858;0.999296169;810;TRUE;TRUE
CS-1981-00620;1981;3.927037008;0.948327836;0.978667994;0.998994758;1;0.981348855;0.993957313;828;TRUE;TRUE
CS-1981-00621;1981;3.827109649;0.931654029;0.738640341;0.961122598;2;0.990078374;0.983822423;761;TRUE;FALSE
CS-1981-00625;1981;3.761694039;0.791188215;0.993110753;0.945372924;1;0.991699676;0.974705604;798;TRUE;FALSE
CS-1981-00631;1981;3.498914784;0.988742162;0.991901352;0.752798816;3;0.996955034;0.981005556;754;TRUE;TRUE
CS-1981-00634;1981;3.537698998;0.773869915;0.872778316;0.893321013;3;0.999239162;0.97656638;725;TRUE;FALSE
CS-1981-00635;1981;3.968405401;0.986413529;0.761034995;0.865272432;1;0.996143714;0.644162985;796;TRUE;TRUE
CS-1981-00637;1981;3.985192188;0.730302495;0.651531701;0.999653103;3;0.997396271;0.97209803;812;TRUE;TRUE
CS-1981-00640;1981;3.516123662;0.933991885;0.484862141;0.62379798;5;0.924541799;0.945841268;723;TRUE;FALSE
CS-1981-00642;1981;3.469345316;0.853569787;0.796966318;0.274329459;2;0.997259151;0.951241464;718;TRUE;FALSE
CS-1981-00646;1981;3.955206711;0.397798215;0.998337287;0.833398317;4;0.998268218;0.991613816;741;TRUE;TRUE
CS-1981-00653;1981;3.456494172;0.797192752;0.821517883;0.928737827;5;0.908988128;0.811190707;712;TRUE;TRUE
CS-1981-00658;1981;3.537155826;0.910479152;0.963051626;0.978755507;5;0.995755767;0.997220508;828;TRUE;FALSE
CS-1981-00659;1981;3.688922551;0.962222304;0.934719648;0.630738456;2;0.925647401;0.997270923;770;TRUE;FALSE
CS-1981-00664;1981;3.307190728;0.647868795;0.856226543;0.987304893;1;0.965748201;0.996244323;780;TRUE;TRUE
CS-1981-00665;1981;3.473250454;0.978351176;0.949827593;0.489534118;5;0.922230266;0.923958849;783;TRUE;TRUE
CS-1981-00677;1981;3.544485816;0.965248635;0.057445332;0.982815083;4;0.876960622;0.930346111;704;TRUE;TRUE
CS-1981-00685;1981;2.50200896;0.915330791;0.984548122;0.288443123;2;0.981127367;0.977626786;701;TRUE;FALSE
CS-1981-00701;1981;3.959431135;0.983878857;0.303226368;0.981506993;3;0.997257334;0.986432754;821;TRUE;TRUE
CS-1981-00704;1981;3.78257602;0.928135809;0.989515387;0.979631083;3;0.998886602;0.978883835;814;TRUE;TRUE
CS-1981-00721;1981;3.391457672;0.998686208;0.267469162;0.929852123;3;0.994384178;0.985597591;774;TRUE;TRUE
CS-1981-00728;1981;3.666318698;0.967592301;0.928388909;0.42719376;4;0.406398099;0.796914708;719;TRUE;FALSE
CS-1981-00733;1981;3.193037155;0.93439439;0.918952518;0.863653991;2;0.997090143;0.999474486;757;TRUE;TRUE
CS-1981-00734;1981;3.384704644;0.940530554;0.980827663;0.571341148;3;0.976596341;0.998142327;773;TRUE;FALSE
CS-1981-00736;1981;3.679945602;0.957451281;0.972051579;0.977699585;2;0.999866987;0.99897982;715;TRUE;TRUE
CS-1981-00741;1981;2.978207291;0.825278721;0.965352757;0.568884846;1;0.950611612;0.839341295;735;TRUE;TRUE
CS-1981-00746;1981;3.778210276;0.958505956;0.875365906;0.973772422;3;0.997499948;0.99471453;778;TRUE;FALSE
CS-1981-00759;1981;3.743257578;0.859422981;0.991308879;0.995562602;3;0.975242695;0.948535555;748;TRUE;TRUE
CS-1981-00763;1981;3.572864812;0.664999244;0.881592603;0.973419113;2;0.995542853;0.999665568;707;TRUE;FALSE
CS-1981-00764;1981;3.598711488;0.963262048;0.837768983;0.878576422;4;0.996252236;0.991011789;764;TRUE;TRUE
CS-1981-00767;1981;3.753370238;0.956773817;0.888082696;0.950740547;3;0.961102681;0.980043743;738;TRUE;FALSE
CS-1981-00770;1981;3.37634189;0.989595856;0.761239853;0.341961524;2;0.717392375;0.963841073;770;TRUE;FALSE
CS-1981-00780;1981;3.130125222;0.977784885;0.463671606;0.444739133;2;0.820413675;0.786693002;714;TRUE;FALSE
CS-1981-00788;1981;3.502998879;0.986230525;0.952691119;0.983545656;5;0.828967973;0.888038014;778;TRUE;FALSE
CS-1981-00789;1981;3.812033342;0.893412632;0.83549079;0.920665264;5;0.989040836;0.98236406;741;TRUE;TRUE
CS-1981-00794;1981;3.241594197;0.367575758;0.970786246;0.520800603;4;0.565340112;0.998198405;710;TRUE;FALSE
CS-1981-00808;1981;3.261818801;0.803670178;0.88653906;0.093379831;1;0.935037719;0.844756474;755;TRUE;FALSE
CS-1981-00815;1981;3.338237679;0.988565751;0.987682571;0.116208527;5;0.938112878;0.90218226;698;TRUE;FALSE
CS-1981-00819;1981;3.788376358;0.499395627;0.981860092;0.877537557;1;0.998879942;0.984905514;748;TRUE;TRUE
CS-1981-00821;1981;3.642391651;0.643046943;0.976214829;0.178826655;4;0.999395763;0.975716504;742;TRUE;TRUE
CS-1981-00834;1981;3.572088218;0.957412462;0.996103067;0.967299651;5;0.99394556;0.991282519;706;TRUE;TRUE
CS-1981-00835;1981;3.765127415;0.843561611;0.723299967;0.962572412;3;0.998804097;0.980833602;762;TRUE;TRUE
CS-1981-00839;1981;2.820131721;0.858614892;0.725519723;0.121734777;1;0.92897397;0.98807969;724;TRUE;TRUE
CS-1981-00841;1981;3.895547564;0.94341974;0.985856608;0.893737569;3;0.993755806;0.999964593;757;TRUE;TRUE
CS-1981-00842;1981;3.36505618;0.704204673;0.910329758;0.993227355;5;0.831640351;0.996966001;715;TRUE;TRUE
CS-1981-00846;1981;3.623172773;0.835461573;0.895958135;0.016924899;1;0.979335785;0.829513759;723;TRUE;FALSE
CS-1981-00851;1981;3.905090533;0.73976788;0.618382291;0.769566259;3;0.86762609;0.681588007;804;TRUE;TRUE
CS-1981-00854;1981;3.100330223;0.920749222;0.84628894;0.981259092;3;0.828830823;0.991598268;752;TRUE;TRUE
CS-1981-00856;1981;3.741152487;0.854411639;0.870318779;0.986128298;1;0.9956949;0.99952379;760;TRUE;FALSE
CS-1982-00059;1982;3.651431347;0.994803096;0.996250267;0.964056567;3;0.990159813;0.953569619;897;TRUE;TRUE
CS-1982-00076;1982;3.933192373;0.999389111;0.990821602;0.933580435;2;0.987715534;0.98673153;922;TRUE;TRUE
CS-1982-00161;1982;3.964317447;0.992458939;0.492367986;0.994178372;5;0.992762209;0.996602791;892;TRUE;TRUE
CS-1982-00184;1982;3.958012768;0.969958685;0.861044772;0.69482936;1;0.966691234;0.999588656;909;TRUE;FALSE
CS-1982-00191;1982;3.892980947;0.868476019;0.819423835;0.746189053;4;0.830257599;0.998722532;889;TRUE;TRUE
CS-1982-00206;1982;3.983249631;0.998346853;0.996062218;0.70003323;5;0.997398683;0.993561953;941;TRUE;TRUE
CS-1982-00209;1982;3.978866096;0.818834045;0.831848438;0.962608836;3;0.995048981;0.994550063;886;TRUE;TRUE
CS-1982-00222;1982;3.614305684;0.938880369;0.968992524;0.738974767;4;0.975141954;0.999740263;881;TRUE;TRUE
CS-1982-00225;1982;3.753745753;0.905605891;0.852716123;0.974979172;3;0.983297239;0.988323257;895;TRUE;TRUE
CS-1982-00227;1982;3.756771802;0.951564279;0.767045869;0.900444461;1;0.99638632;0.951827928;886;TRUE;FALSE
CS-1982-00284;1982;3.864652429;0.985014232;0.893127082;0.974135636;4;0.97880269;0.95625826;906;TRUE;TRUE
CS-1982-00307;1982;3.641607055;0.998033988;0.992622198;0.810300908;1;0.99583437;0.859677497;888;TRUE;FALSE
CS-1982-00326;1982;3.866708551;0.963067081;0.996004378;0.678165404;5;0.978709121;0.999310327;883;TRUE;TRUE
CS-1982-00327;1982;3.985433235;0.994844454;0.407282704;0.962071176;1;0.94249488;0.993682344;903;TRUE;TRUE
CS-1982-00329;1982;3.93631941;0.988770121;0.954148529;0.613547911;5;0.996967541;0.99978023;919;TRUE;TRUE
CS-1982-00355;1982;3.733706213;0.997401322;0.762537227;0.830462945;2;0.989400115;0.966539581;904;TRUE;TRUE
CS-1982-00365;1982;3.778653805;0.993386962;0.863224998;0.713981237;1;0.988105698;0.987297687;909;TRUE;TRUE
CS-1982-00378;1982;3.724723483;0.967807336;0.875576701;0.99434337;4;0.999942828;0.995775424;891;TRUE;TRUE
CS-1982-00400;1982;3.910265678;0.882646922;0.803770863;0.942506014;5;0.99863338;0.995606611;898;TRUE;TRUE
CS-1982-00421;1982;3.714364086;0.970645067;0.716730931;0.47588392;5;0.958588046;0.995500725;895;TRUE;TRUE
CS-1982-00432;1982;3.840434091;0.972072557;0.851998387;0.977586767;3;0.992922652;0.989467752;902;TRUE;FALSE
CS-1982-00436;1982;3.960334332;0.988653288;0.999524247;0.99610182;2;0.998951155;0.999415636;915;TRUE;FALSE
CS-1982-00448;1982;3.990878088;0.970498409;0.711204359;0.803619176;2;0.999014698;0.890504718;900;TRUE;TRUE
CS-1982-00467;1982;3.992774095;0.835706884;0.966063147;0.981730568;2;0.989448835;0.997793959;901;TRUE;FALSE
CS-1982-00499;1982;3.771762285;0.995098631;0.957988591;0.457185282;1;0.965955296;0.996445281;880;TRUE;TRUE
CS-1982-00512;1982;3.99650422;0.987576129;0.239320683;0.996357083;3;0.994448931;0.805645452;895;TRUE;TRUE
CS-1982-00528;1982;3.812898968;0.978785874;0.853219343;0.974167924;2;0.996501731;0.998486964;924;TRUE;TRUE
CS-1982-00531;1982;3.994300554;0.971191883;0.942391564;0.981983631;4;0.999649092;0.98032067;913;TRUE;TRUE
CS-1982-00541;1982;3.863597063;0.979831055;0.924020134;0.924541858;2;0.963649782;0.910911236;887;TRUE;TRUE
CS-1982-00563;1982;3.893529229;0.934336395;0.592735688;0.976994273;4;0.999029011;0.997481747;920;TRUE;TRUE
CS-1982-00629;1982;3.757800137;0.995977423;0.998383361;0.94790424;4;0.994910069;0.999581334;883;TRUE;TRUE
CS-1982-00651;1982;3.624105033;0.904668558;0.99242916;0.912001204;3;0.996428682;0.989791879;881;TRUE;TRUE
CS-1982-00691;1982;3.777477966;0.992836742;0.98120002;0.982023668;2;0.983478871;0.999195917;907;TRUE;TRUE
CS-1982-00695;1982;3.827723447;0.998217413;0.87227115;0.866943609;2;0.996337361;0.998052329;916;TRUE;TRUE
CS-1982-00698;1982;3.944527548;0.884631713;0.206872268;0.98233568;4;0.932109199;0.991133234;884;TRUE;TRUE
CS-1982-00703;1982;3.981661127;0.997256366;0.946759803;0.983791732;1;0.999632903;0.997419042;909;TRUE;TRUE
CS-1982-00704;1982;3.895631354;0.76524481;0.806975481;0.855467235;1;0.998281669;0.893229205;898;TRUE;FALSE
CS-1982-00706;1982;3.801515491;0.59433621;0.99963467;0.821720294;1;0.998746224;0.964744203;885;TRUE;FALSE
CS-1982-00712;1982;3.926320218;0.961821409;0.965221049;0.996280981;3;0.99723727;0.999663235;905;TRUE;TRUE
CS-1982-00714;1982;3.522927225;0.977623348;0.960655122;0.413030656;5;0.817510149;0.994905804;882;TRUE;TRUE
CS-1982-00715;1982;3.857900656;0.86242166;0.991964698;0.980702952;3;0.999643541;0.99975639;901;TRUE;TRUE
CS-1982-00731;1982;3.846117353;0.972881546;0.973228096;0.62170054;1;0.796974814;0.97190747;905;TRUE;TRUE
CS-1982-00760;1982;3.78753588;0.965984805;0.212954656;0.946247449;4;0.958571328;0.991474706;922;TRUE;TRUE
CS-1982-00790;1982;3.637444423;0.994003987;0.99186275;0.991913475;1;0.999140892;0.999523434;901;TRUE;TRUE
CS-1982-00812;1982;3.970576723;0.996518019;0.731424434;0.975973695;2;0.995565935;0.978371266;943;TRUE;TRUE
CS-1982-00837;1982;3.880059951;0.926147825;0.618087551;0.999239056;2;0.998509941;0.991866471;896;TRUE;FALSE
CS-1982-00841;1982;3.751861242;0.994752887;0.977867196;0.928136381;5;0.993048267;0.999318537;911;TRUE;FALSE
CS-1982-00885;1982;3.898676321;0.960511163;0.988329657;0.793215068;5;0.998556843;0.99447864;897;TRUE;TRUE
CS-1982-00891;1982;3.731153074;0.932669147;0.916450806;0.992455394;2;0.999963385;0.994472739;885;TRUE;FALSE
CS-1982-00898;1982;3.823201906;0.925177486;0.913898873;0.985678894;4;0.997755828;0.993462378;893;TRUE;TRUE
CS-1982-00951;1982;3.749490477;0.989085816;0.99480787;0.957163519;3;0.999653535;0.992497178;908;TRUE;TRUE
CS-1982-00961;1982;3.865101797;0.866087486;0.752612134;0.884118245;1;0.997224793;0.998812227;897;TRUE;FALSE
CS-1982-00974;1982;3.993204042;0.917964081;0.729600326;0.999198924;1;0.99767019;0.993172529;927;TRUE;TRUE
CS-1982-00975;1982;3.665716781;0.866642829;0.990354079;0.773731588;4;0.990036927;0.997386925;882;TRUE;TRUE
CS-1982-01001;1982;3.949669651;0.886241339;0.436440767;0.812924651;2;0.978663522;0.999052668;919;TRUE;TRUE
CS-1982-01015;1982;3.940534595;0.99507097;0.987772447;0.998647603;4;0.997411474;0.99818993;928;TRUE;TRUE
CS-1982-01019;1982;3.781206984;0.809087783;0.797771028;0.986705975;4;0.968073734;0.994858315;881;TRUE;FALSE
CS-1982-01051;1982;3.947826374;0.874138989;0.75512341;0.998535628;5;0.999196139;0.999755124;893;TRUE;TRUE
CS-1982-01057;1982;3.818631071;0.999062879;0.988395779;0.973354078;5;0.999834752;0.981299951;908;TRUE;TRUE
CS-1982-01068;1982;3.997037603;0.989804174;0.994765901;0.993515312;4;0.987388441;0.979711033;919;TRUE;TRUE
CS-1982-01071;1982;3.872496048;0.923462642;0.793215835;0.997757719;4;0.984177089;0.971548986;923;TRUE;TRUE
CS-1982-01083;1982;3.994975321;0.946166812;0.931817316;0.999056757;4;0.999226059;0.996028434;920;TRUE;TRUE
CS-1982-01093;1982;3.872418877;0.965773764;0.919380718;0.979903647;1;0.986554901;0.981672576;892;TRUE;TRUE
CS-1982-01135;1982;3.966399016;0.795787807;0.892866222;0.731362091;5;0.999256807;0.999009344;905;TRUE;TRUE
CS-1982-01142;1982;3.96922723;0.893285751;0.88016523;0.42769418;2;0.958899371;0.998973133;913;TRUE;FALSE
